listing_id,title,price_aud,product_type,layer,query_source,seller_location,url
357587185829,"ASUS ROG Flow Z13 GZ302EA-RU110W / Win11 13.4"" AMD AI Max+ 395 64GB/1TB",5552.09,ASUS ROG Flow Z13,L1,"ROG Flow Z13 ""AI Max+ 395""",South Korea,https://www.ebay.com.au/itm/357587185829
157333579159,2025 ASUS ROG FLOW Z13 GZ302E AI Max+ 395 128G 1TB 8060S/W11 Laptop,5585.8,ASUS ROG Flow Z13,L2,"""AI Max+ 395""",Taiwan,https://www.ebay.com.au/itm/157333579159
188260913470,ROG Flow Z13 High-End Windows Tablet with Ryzen 395 CPU Official,5635.16,ASUS ROG Flow Z13,L1,ROG Flow Z13 395,South Korea,https://www.ebay.com.au/itm/188260913470
187601439731,HP Z2 Mini G1a AMD Ryzen AI Max+ PRO 395 128G 2TSSD W11H 300W 8060 S GPU,5700.15,HP Z2 G1a Mini,L2,Ryzen AI Max PRO 395,China,https://www.ebay.com.au/itm/187601439731
177443155244,HP Z2 Mini G1a AMD Ryzen AI Max+ PRO 395/128G/2TSSD/W11H 300W 8060 S GPU,5700.15,HP Z2 G1a Mini,L2,Ryzen AI Max PRO 395,China,https://www.ebay.com.au/itm/177443155244
366233459165,HP ZBook Ultra G1a B30FDES 14'' 2.8K OLED Touch AMD Ryzen AI Max Pro 395 16 Core,5719.0,HP ZBook Ultra G1a,L2,Ryzen AI Max PRO 395,Switzerland,https://www.ebay.com.au/itm/366233459165
297910255236,HP ZBook Ultra G1a B30FDES 14'' 2.8K OLED Touch AMD Ryzen AI Max Pro 395 16 Core,5897.79,HP ZBook Ultra G1a,L2,Ryzen AI Max PRO 395,Germany,https://www.ebay.com.au/itm/297910255236
298072886065,HP ZBook Ultra G1a CW0H2ES 14'' 2.8K OLED Touch AMD Ryzen AI Max+ PRO 395 16,5902.05,HP ZBook Ultra G1a,L2,Ryzen AI Max PRO 395,Switzerland,https://www.ebay.com.au/itm/298072886065
168325966544,"ROG Flow X13 (2025) AMD Ryzen AI Max+ 395 ,64GB RAM+1TB SSD Notebook Computers",5970.0,ASUS ROG Flow X13,L2,"""Ryzen AI Max+ 395""",China,https://www.ebay.com.au/itm/168325966544
205630010925,"ROG Flow X13 (2025) AMD Ryzen AI Max+ 395 ,64GB RAM+1TB SSD Notebook Computers",5971.39,ASUS ROG Flow X13,L2,"""Ryzen AI Max+ 395""",China,https://www.ebay.com.au/itm/205630010925
127255549649,"ROG Flow X13 (2025) AMD Ryzen AI Max+ 395 ,64GB RAM+1TB SSD Notebook Computers",5971.39,ASUS ROG Flow X13,L2,"""Ryzen AI Max+ 395""",China,https://www.ebay.com.au/itm/127255549649
127255672970,"ROG Flow X13 (2025) AMD Ryzen AI Max+ 395 ,64GB RAM+1TB SSD Notebook Computers",5971.39,ASUS ROG Flow X13,L2,"""Ryzen AI Max+ 395""",China,https://www.ebay.com.au/itm/127255672970
357634483802,"ASUS ROG Flow Z13 GZ302EA-RU110W / Win11 13.4"" AMD AI Max+ 395 64GB/1TB",6025.26,ASUS ROG Flow Z13,L2,"""AI Max+ 395""",South Korea,https://www.ebay.com.au/itm/357634483802
297910255230,HP ZBook Ultra G1a CW0H2ES 14'' 2.8K OLED Touch AMD Ryzen AI Max+ PRO 395 16,6081.1,HP ZBook Ultra G1a,L2,Ryzen AI Max PRO 395,Germany,https://www.ebay.com.au/itm/297910255230
376620785762,MINISFORUM MS-S1 Max MINI PC AMD Ryzen AI Max+ 395 AI Workstation 128GB+2TB NEW,6108.87,MinisForum MS-S1 Max,L2,"""Ryzen AI Max+ 395""",China,https://www.ebay.com.au/itm/376620785762
205784269500,MINISFORUM MINI PC MS-S1 Max AMD Ryzen AI Max+ 395 AI Workstation 128GB +2TB,6108.87,Other,L2,Ryzen AI Max PRO 395,China,https://www.ebay.com.au/itm/205784269500
177435873250,ROG Flow X13 (2025) AMD Ryzen AI Max  395 64GB RAM 1TB SSD Notebook Computers,6190.5,ASUS ROG Flow X13,L3,"""AI Max+ 395"" notebook",China,https://www.ebay.com.au/itm/177435873250
257310347554,MinisForum MS-S1 Max Ryzen AI Max+ 395 RAM 128GB SSD 2TB DDR5 M.2 2280 W11P,6305.93,MinisForum MS-S1 Max,L2,"""Ryzen AI Max+ 395""",Israel,https://www.ebay.com.au/itm/257310347554
206104713711,MINISFORUM MS-S1 Max AMD Ryzen AI Max+395 Powerful AI Workstation 128GB+2TB SSD,6421.33,MinisForum MS-S1 Max,L2,Ryzen AI Max PRO 395,China,https://www.ebay.com.au/itm/206104713711
377002417429,MINISFORUM MS-S1 Max MINI PC AMD Ryzen AI Max+ 395 AI Compact PC 128GB+2TB,6421.33,MinisForum MS-S1 Max,L1,ONEXStation 395,China,https://www.ebay.com.au/itm/377002417429
297912341334,HP ZBook Ultra G1a B30FDES 14'' 2.8K OLED Touch AMD Ryzen AI Max Pro 395 16 Core,6470.7,HP ZBook Ultra G1a,L2,Ryzen AI Max PRO 395,Austria,https://www.ebay.com.au/itm/297912341334
366105889245,HP ZBook Ultra G1a CW0H2ES 14'' 2.8K OLED Touch AMD Ryzen AI Max+ PRO 395 16,6677.6,HP ZBook Ultra G1a,L2,Ryzen AI Max PRO 395,Austria,https://www.ebay.com.au/itm/366105889245
397889452294,HP Z2 Mini G1a Workstation Ryzen AI Max+ PRO 395 128GB RAM 2TB SSD Warranty,6810.5,HP Z2 G1a Mini,L2,Ryzen AI Max PRO 395,United Kingdom,https://www.ebay.com.au/itm/397889452294
226807664400,"HP Zbook Ultra 14 G1a 14"" Mobile Workstation, Ryzen AI Max Pro 395, 64GB RAM,...",6818.0,HP ZBook Ultra G1a,L2,Ryzen AI Max PRO 395,Unknown,https://www.ebay.com.au/itm/226807664400
317918155792,Mingfan MS-S1 MAX PC Desktop Mini Tower Workstation (AI Max+ 395)  128GB+2TB.,6843.49,MinisForum MS-S1 Max,L2,"""AI Max+ 395""",China,https://www.ebay.com.au/itm/317918155792
168322566906,"ROG Flow X13 (2025), AMD Ryzen AI AI Max+ 395 ,128GB RAM+1TB SSD Notebook New",6928.2,ASUS ROG Flow X13,L2,"""AI Max+ 395""",China,https://www.ebay.com.au/itm/168322566906
127196289337,"ROG Flow X13 (2025) AMD Ryzen AI Max+ 395 ,128GB RAM+1TB SSD Notebook Computers",6929.59,ASUS ROG Flow X13,L2,"""Ryzen AI Max+ 395""",China,https://www.ebay.com.au/itm/127196289337
205580645488,"ROG Flow X13 (2025) AMD Ryzen AI Max+ 395 ,128GB RAM+1TB SSD Notebook Computers",6929.59,ASUS ROG Flow X13,L2,"""Ryzen AI Max+ 395""",China,https://www.ebay.com.au/itm/205580645488
127175719979,"ROG Flow X13 (2025) AMD Ryzen AI Max+ 395 ,128GB RAM+1TB SSD Notebook Computers",6929.59,ASUS ROG Flow X13,L2,"""Ryzen AI Max+ 395""",China,https://www.ebay.com.au/itm/127175719979
376879585236,"ROG Flow X13 (2025) AMD Ryzen AI Max+ 395 ,128GB RAM+1TB SSD Notebook Computers",6929.59,ASUS ROG Flow X13,L3,"""AI Max+ 395"" notebook",China,https://www.ebay.com.au/itm/376879585236
147170923557,A40PZET#ABU HP Z2 Mini G1a AI Max+ PRO 395 64GB 1.000 ~D~,7156.55,HP Z2 G1a Mini,L2,"""AI Max+ PRO 395""",Germany,https://www.ebay.com.au/itm/147170923557
116712102651,ROG Flow X13 (2025) AMD Ryzen AI Max+ 395 128gb ram+1tb ssd,7166.32,ASUS ROG Flow X13,L4,"""128GB"" ""Ryzen AI Max""",China,https://www.ebay.com.au/itm/116712102651
256928280930,"HP ZBook Ultra 14 G1a 14"" WUXGA AMD AI MAX+ 395 64GB 1TB SSD W11P 3YR",7212.0,HP ZBook Ultra G1a,L2,"""AI Max+ 395""",Unknown,https://www.ebay.com.au/itm/256928280930
365767604928,ROG Flow X13 (2025) AMD Ryzen AI Max+ 395 128gb ram+1tb ssd,7273.35,ASUS ROG Flow X13,L2,"""Ryzen AI Max+ 395""",China,https://www.ebay.com.au/itm/365767604928
267559926415,"NEW ZBU(BG1Q2PT) HP ZBOOK ULTRA 14 G1A, 14"" WUXGA, AMD AI MAX+ 395, 64GB, 1TB.c",7474.95,HP ZBook Ultra G1a,L2,"""AI Max+ 395""","10 to 49"",""star_2"":""Blue star for feedback score from 50 to 99"",""star_3"":""Turquoise star for feedback score from 100 to 499"",""star_4"":""Purple star for feedback score from 500 to 999"",""star_5"":""Red star for feedback score from 1,000 to 4,999"",""star_6"":""Green star for feedback score from 5,000 to 9,999"",""star_7"":""Yellow shooting star for feedback score from 10,000 to 24,999"",""star_8"":""Turquoise shooting star for feedback score from 25,000 to 49,999"",""star_9"":""Purple shooting star for feedback score from 50,000 to 99,999"",""star_10"":""Red shooting star for feedback score from 100,000 to 499,999"",""star_11"":""Green shooting star for feedback score from 500,000 to 999,999"",""star_12"":""Silver shooting star for feedback score from 1,000,000 or more"",""fsom_text"":""Switch to mobile site"",""footerCopyrightText"":""Copyright © 1995-{currentYear} eBay Inc. All Rights Reserved."",""and"":""and"",""notifications"":""Notifications"",""a11yExpandMenu"":""Expand menu"",""a11yExpandMyEbay"":""Expand My eBay"",""a11yExpandLanguage"":""Expand language"",""a11yExpandNotifications"":""Expand notifications"",""a11yExpandWatchList"":""Expand Watchlist"",""a11yExpandCart"":""Expand cart"",""a11yExpandSellMenu"":""Expand Sell menu"",""a11yCollapseMenu"":""Collapse menu"",""a11yCollapseMyEbay"":""Collapse My eBay"",""a11yCollapseLanguage"":""Collapse language"",""a11yCollapseNotifications"":""Collapse notifications"",""a11yCollapseWatchList"":""Collapse Watchlist"",""a11yCollapseCart"":""Collapse cart"",""a11yCollapseSellMenu"":""Collapse Sell menu"",""shipToLabel"":""Send to"",""shipToErrMsg"":""Error: Try again"",""shipToLoading"":""Loading"",""shipToCloseDialog"":""Close dialogue"",""shipToAddAddressLink"":""Add address"",""gfFlagChangeSite"":""change site"",""a11ySelectedLanguage"":""Select language. Current:"",""currencyPreferenceFooterLink"":""Currency preferences"",""selectedCurrencySnackbarMessage"":""You are shopping in {selectedCurrency}"",""changeSelectedCurrencySnackbarAction"":""Change""},""gh_gadgetDomain"":""https://www.ebay.com.au""},""w"":[[""s0-1-4"",0,{}],[""s0-1-4-0-0"",1,{}],[""s0-1-4-0-2"",2,{}],[""s0-1-4-1-0"",3,{""resources"":[{""name"":""widgetDeliveryPlatform"",""url"":""https://ir.ebaystatic.com/cr/v/c1/globalheader_widget_platform__v2-b70676194b.js""},{""name"":""behaviorJsCollection"",""url"":""https://ir.ebaystatic.com/cr/v/c01/aW5ob3VzZWpzMTc2MDM5NjA0OTQ3Ng==-1.0.0.min.js""},{""name"":""autoTrackingWidget"",""url"":""https://ir.ebaystatic.com/cr/v/c01/89466f2c-a8ad-4fb1-83ee-683e13ae2786.min.js""},{""name"":""webResourceTracker"",""url"":""https://ir.ebaystatic.com/rs/v/mjgerh5fmy51nnbwjoml1g1juqs.js""},{""name"":""inflowHelp"",""url"":""/ifh/inflowcomponent?callback=Inflow.cb""}]},{""f"":1}],[""s0-1-4-2"",4,{},{""f"":1}],[""s0-1-4-3"",5,{}],[""s0-1-4-6-3[0]-0"",6,{""links"":{""SIGN_IN_DEFAULT"":{""url"":""https://signin.ebay.com.au/ws/eBayISAPI.dll?SignIn"",""_sp"":""m570.l1524""},""SIGN_IN_RECOGNIZED"":{""url"":""https://signin.ebay.com.au/ws/eBayISAPI.dll?SignIn"",""_sp"":""m570.l2620""},""REGISTER"":{""url"":""https://signup.ebay.com.au/pa/crte"",""_sp"":""m570.l2621""},""SIGN_OUT"":{""url"":""https://signin.ebay.com.au/ws/eBayISAPI.dll?SignIn&lgout=1"",""_sp"":""m570.l2622""},""MY_COLLECTIONS"":{""url"":""https://www.ebay.com.au/cln/_mycollections"",""_sp"":""m570.l4461""},""ACCOUNT_SETTINGS"":{""url"":""https://accountsettings.ebay.com.au/uas"",""_sp"":""m570.l3399""},""PROFILE_MY_WORLD"":{""url"":""https://www.ebay.com.au/usr/@@"",""_sp"":""m570.l3331""},""PROFILE_FEEDBACK"":{""url"":""https://www.ebay.com.au/fdbk/feedback_profile/@@"",""_sp"":""m570.l3333""}},""isMyeBayNavPhase1Enabled"":false},{""f"":1,""s"":{""server"":true,""user"":{""isAuthenticatedUser"":false,""isRecognizedUser"":false},""loaded"":false,""error"":false,""errorCode"":"""",""signin_url"":""""}}],[""s0-1-4-6-3[0]-0-8"",7,{},{""f"":1,""s"":{""signInURL"":""https://signin.ebay.com.au/ws/eBayISAPI.dll?SignIn&sgfl=gh"",""registerationURL"":""https://signup.ebay.com.au/pa/crte""}}],[""s0-1-4-6-8"",8,{},{""f"":1,""s"":{""open"":false,""showAddressDialog"":false,""error"":false,""loaded"":false,""shipToText"":"""",""label"":"""",""loading"":false,""showShipTo"":false},""u"":[""postalCode"",""countryName""]}],[""s0-1-4-6-9"",9,{}],[""s0-1-4-6-12-0"",10,{""domain"":""https://www.ebay.com.au""},{""f"":1,""s"":{""init"":false,""error"":false,""loading"":true,""loaded"":false,""isSignedIn"":false}}],[""s0-1-4-6-13"",11,{""isMyeBayNavPhase1Enabled"":false}],[""s0-1-4-6-13-0"",12,{""class"":""gh-my-ebay"",""align"":""left"",""a11yExpandLabel"":""Expand My eBay"",""a11yCollapseLabel"":""Collapse My eBay"",""showChevron"":true,""href"":""https://www.ebay.com.au/mys/home?source=GBH"",""sp"":""m570.l2919"",""customToggleEvent"":""GHMYEBAY_TOGGLE_FLYOUT"",""disableOnSomeTouchDevices"":true,""disableOnVerySmallScreens"":true,""target"":{},""dialog"":{}},{""e"":[[""open"",""handleOpen"",false,[""m570.l2919""]]],""f"":1,""p"":""s0-1-4-6-13"",""s"":{""isActive"":false},""u"":[""linkOnly""]}],[""s0-1-4-6-14-0"",13,{""signInURL"":""https://signin.ebay.com.au/""},{""f"":1,""s"":{""notificationCount"":0,""error"":false,""isSignedIn"":false,""loading"":true,""loaded"":false}}],[""s0-1-4-6-15-1"",14,{""model"":{""url"":""https://cart.ebay.com.au"",""sp"":""m570.l2633"",""exc"":""2495737""}},{""f"":1,""s"":{""error"":false,""loaded"":false,""cartCount"":0}}],[""s0-1-4-9-0"",15,{""cols"":[[{""parent"":{""title"":""Your shopping destination for the best selection and value in electronics and accessories"",""sp"":""3413"",""url"":""https://www.ebay.com.au/b/Electronics/bn_7000259947"",""txt"":""Electronics""},""children"":[{""sp"":""3652"",""url"":""https://www.ebay.com.au/b/Phones-Smart-Watches-Accessories/15032/bn_1843097"",""txt"":""Phones & Accessories""},{""sp"":""3653"",""url"":""https://www.ebay.com.au/b/Computers-Tablets-Network-Hardware/58058/bn_1843425"",""txt"":""Computer Tablets & Networking""},{""sp"":""3275"",""url"":""https://www.ebay.com.au/b/Video-Games-Consoles/1249/bn_1843054"",""txt"":""Video Games & Consoles""},{""sp"":""3413"",""url"":""https://www.ebay.com.au/b/Electronics/293/bn_1843282"",""txt"":""Consumer Electronics""}]},{""parent"":{""title"":""Buy and sell cars, trucks, vehicle parts, and accessories"",""sp"":""3411"",""url"":""https://www.ebay.com.au/b/Motors/bn_7001220158"",""txt"":""Motors""},""children"":[{""sp"":""3641"",""url"":""https://www.ebay.com.au/b/Cars/29690/bn_1843284"",""txt"":""Cars""},{""sp"":""3640"",""url"":""https://www.ebay.com.au/b/Vehicle-Parts-Accessories/131090/bn_1843062"",""txt"":""Car, Truck Parts""},{""sp"":""3642"",""url"":""https://www.ebay.com.au/b/Motorcycles/32073/bn_1843321"",""txt"":""Motorcycles""},{""sp"":""4180"",""url"":""https://www.ebay.com.au/b/Boats/26429/bn_1843267"",""txt"":""Boats""}]},{""parent"":{""title"":""Home & garden"",""sp"":""3412"",""url"":""https://www.ebay.com.au/b/Home-Garden/11700/bn_1843023"",""txt"":""Home & Garden""},""children"":[{""sp"":""3646"",""url"":""https://www.ebay.com.au/b/Yard-Garden-Outdoor-Living-Products/159912/bn_1843117"",""txt"":""Yard, Garden & Outdoor Living""},{""sp"":""3847"",""url"":""https://www.ebay.com.au/b/Home-Furniture/3197/bn_1617252"",""txt"":""Furniture""},{""sp"":""2858"",""url"":""https://www.ebay.com.au/b/Kitchen-Dining-Bar-Items/20625/bn_1843226"",""txt"":""Kitchen, Dining, Bar""},{""sp"":""3647"",""url"":""https://www.ebay.com.au/b/Art-Craft-Supplies/14339/bn_1843083"",""txt"":""Crafts""}]}],[{""parent"":{""title"":""Your new destination for Clothing, Shoes & Accessories on eBay"",""sp"":""3409"",""url"":""https://www.ebay.com.au/b/Clothing-Shoes-Accessories/11450/bn_1843016"",""txt"":""Clothing Shoes & Accessories""},""children"":[{""sp"":""3632"",""url"":""https://www.ebay.com.au/b/Womens-Clothing-Shoes-Accessories/260010/bn_7116413603"",""txt"":""Women""},{""sp"":""3633"",""url"":""https://www.ebay.com.au/b/Mens-Clothing-Shoes-Accessories/260012/bn_7116418466"",""txt"":""Men""},{""sp"":""2736"",""url"":""https://www.ebay.com.au/b/Kids-Clothing-Shoes-Accessories/171146/bn_7116421408"",""txt"":""Kids""},{""sp"":""3634"",""url"":""https://www.ebay.com.au/b/Jewellery-Watches/281/bn_1843276"",""txt"":""Jewellery & Watches""}]},{""parent"":{""title"":""Sports"",""sp"":""3414"",""url"":""https://www.ebay.com.au/b/Sporting-Goods/888/bn_1843496"",""txt"":""Sports""},""children"":[{""sp"":""3651"",""url"":""https://www.ebay.com.au/b/Golf-Equipment-Gear/1513/bn_1843100"",""txt"":""Golf""},{""sp"":""3282"",""url"":""https://www.ebay.com.au/b/Cycling-Equipment/7294/bn_1656805"",""txt"":""Cycling""},{""sp"":""3650"",""url"":""https://www.ebay.com.au/b/Fitness-Running-Yoga-Equipment/15273/bn_1843101"",""txt"":""Fitness, Running & Yoga""},{""sp"":""4134"",""url"":""https://www.ebay.com.au/b/Camping-Hiking/16034/bn_1843119"",""txt"":""Camping & Hiking""}]},{""parent"":{""title"":""Health & Beauty"",""sp"":""3420"",""url"":""https://www.ebay.com.au/b/Health-Beauty/26395/bn_1843264"",""txt"":""Health & Beauty""},""children"":[{""url"":""https://www.ebay.com.au/b/Hair-Care-Styling-Products/11854/bn_1843039"",""txt"":""Hair Care & Styling""},{""url"":""https://www.ebay.com.au/b/Health-Care-Products/67588/bn_1843460"",""txt"":""Health Care""},{""url"":""https://www.ebay.com.au/b/Mobility-Disability-Equipment/11778/bn_685314"",""txt"":""Mobility & Disability""},{""url"":""https://www.ebay.com.au/b/Makeup-Products/31786/bn_1843318"",""txt"":""Makeup""}]}],[{""parent"":{""title"":""Toys"",""url"":""https://www.ebay.com.au/b/Toys-Hobbies/220/bn_1843241"",""txt"":""Toys""},""children"":[{""url"":""https://www.ebay.com.au/b/Cartoon-TV-Character-Action-Figures/261068/bn_1843260"",""txt"":""TV & Movie Character Toys""},{""url"":""https://www.ebay.com.au/b/Games/233/bn_1843246"",""txt"":""Games""},{""url"":""https://www.ebay.com.au/b/Action-Figures-Accessories/246/bn_1617415"",""txt"":""Action Figures""},{""url"":""https://www.ebay.com.au/b/RC-Model-Vehicles-Toys-Control-Line/2562/bn_1843255"",""txt"":""Radio Control & Control Line""}]},{""parent"":{""title"":""Radio Control & Control Line"",""url"":""https://www.ebay.com.au/b/Business-Industrial/bn_7117562161"",""txt"":""Business & Industrial""},""children"":[{""url"":""https://www.ebay.com.au/b/Industrial-Supplies/170769/bn_1843158"",""txt"":""Industrial Supplies""},{""url"":""https://www.ebay.com.au/b/Business-Supplies/170638/bn_1843154"",""txt"":""Business Supplies""}]},{""parent"":{""title"":""Other Categories"",""url"":""https://www.ebay.com.au/b/Others/bn_7117559159"",""txt"":""Other Categories""},""children"":[{""url"":""https://www.ebay.com.au/b/Books-Music-Movies/bn_7117558158"",""txt"":""Books, Music & Movies""},{""url"":""https://www.ebay.com.au/b/Collectables-Art/bn_7000259662"",""txt"":""Collectables & Art""},{""url"":""https://www.ebay.com.au/b/Baby-Essentials/2984/bn_1843288"",""txt"":""Baby Essentials""},{""url"":""https://www.ebay.com.au/b/Food-Grocery/bn_7117559158"",""txt"":""Food & Grocery""}]}]],""footer"":[{""parent"":{""id"":""gh-shop-by-brand"",""sp"":""45017"",""url"":""https://www.ebay.com.au/n/all-brands"",""txt"":""All Brands""},""children"":[]},{""parent"":{""id"":""gh-shop-see-all-center"",""sp"":""3601"",""url"":""https://www.ebay.com.au/n/all-categories"",""txt"":""All Categories""},""children"":[]}],""title"":""Shop by category"",""isEnhancedSearchBarEnabled"":false},{""f"":1,""s"":{""init"":false}}],[""s0-1-4-10-4"",16,{""content"":{""searchLabel"":""Search"",""searchBoxPlaceholder"":""Search for anything"",""searchBoxClearSearch"":""Clear search"",""cameraIcon"":""Camera icon""},""isVisualSearchEnabled"":false},{""w"":{}}],[""s0-1-4-10-4-1-0"",17,null,{}],[""s0-1-4-10-4-@clear"",18,{},{""e"":[[""click"",""handleClearClick"",false]],""p"":""s0-1-4-10-4""}],[""s0-1-4-10-4-@clear-1-2-0"",17,null,{}],[""s0-1-4-10-5"",19,{""content"":{""searchCategoriesLabel"":""Select a category for search""},""categories"":[{""id"":""0"",""label"":""All Categories""},{""id"":""14308"",""label"":""Alcohol & Food""},{""id"":""20081"",""label"":""Antiques""},{""id"":""550"",""label"":""Art""},{""id"":""2984"",""label"":""Baby""},{""id"":""267"",""label"":""Books, Magazines""},{""id"":""170638"",""label"":""Business""},{""id"":""625"",""label"":""Cameras""},{""id"":""9800"",""label"":""Cars, Bikes, Boats""},{""id"":""11450"",""label"":""Clothing, Shoes, Accessories""},{""id"":""11116"",""label"":""Coins""},{""id"":""1"",""label"":""Collectables""},{""id"":""58058"",""label"":""Computers/Tablets & Networking""},{""id"":""14339"",""label"":""Crafts""},{""id"":""237"",""label"":""Dolls, Bears""},{""id"":""293"",""label"":""Electronics""},{""id"":""184609"",""label"":""Gift Cards & Vouchers""},{""id"":""26395"",""label"":""Health & Beauty""},{""id"":""20710"",""label"":""Home Appliances""},{""id"":""172176"",""label"":""Home Entertainment""},{""id"":""11700"",""label"":""Home & Garden""},{""id"":""170769"",""label"":""Industrial""},{""id"":""281"",""label"":""Jewelry & Watches""},{""id"":""11232"",""label"":""Movies""},{""id"":""11233"",""label"":""Music""},{""id"":""619"",""label"":""Musical Instruments""},{""id"":""1281"",""label"":""Pet Supplies""},{""id"":""15032"",""label"":""Phones & Accessories""},{""id"":""870"",""label"":""Pottery, Glass""},{""id"":""316"",""label"":""Services""},{""id"":""888"",""label"":""Sporting Goods""},{""id"":""260"",""label"":""Stamps""},{""id"":""11730"",""label"":""Tickets, Travel""},{""id"":""220"",""label"":""Toys, Hobbies""},{""id"":""131090"",""label"":""Vehicle Parts & Accessories""},{""id"":""1249"",""label"":""Video Games & Consoles""},{""id"":""99"",""label"":""Lots More...""}],""isEnhancedSearchBarVariant2"":false},{}],[""s0-1-4-10-8"",20,{""content"":{""searchLabel"":""Search"",""searchButtonAdvanced"":""Advanced""},""advancedSearchTrkId"":""m570.l2614"",""advancedSearchUrl"":""https://www.ebay.com.au/sch/ebayadvsearch"",""isEnhancedSearchBarVariant2"":false,""isVisualSearchEnabled"":false},{}],[""s0-1-4-10-8-@btn"",21,{},{}],[""s0-1-4-10-8-@btn-7-2-0"",17,null,{}],[""s0-1-4-15"",22,{},{""f"":1}],[""s0-1-5-1"",23,{},{""f"":1,""s"":{""content"":{""copyright"":""Copyright © 1995-2026 eBay Inc. All Rights Reserved."",""and"":""and""}},""u"":[""model""]}],[""s0-1-5-2-0"",24,{""title"":""Scroll to top""},{""f"":1,""s"":{""sid"":"""",""isVisible"":false}}]],""t"":[""$DvkD21"",""GBACWh_"",""cwtue0J"",""ddutfx$"",""y8DGega"",""WfAaHff"",""g$xGcSk"",""jF1EHyV"",""Za$yvnV"",""$U6$Pyd"",""O0Jmy_Z"",""euG3QUV"",""KmV61Yz"",""uUp5Fk2"",""yAltw3C"",""Vn3rYJl"",""D$VZlTl"",""urR28f2"",""Ga2SUGO"",""CyY2hYH"",""j6dKTNS"",""UrvOpBz"",""ITnRPxf"",""K1d9nHC"",""$GOarLQ""]},""$$"":[{""l"":[""w"",7,2,""links""],""r"":[""w"",6,2,""links""]},{""l"":[""w"",12,2,""target"",""renderBody""],""r"":{""type"":""NOOP""}},{""l"":[""w"",12,2,""dialog"",""renderBody""],""r"":{""type"":""NOOP""}},{""l"":[""w"",16,3,""w"",""bundle""],""r"":[""g"",""gh_searchAutocomplete""]},{""l"":[""w"",17,3,""w""],""r"":[""w"",16,3,""w""]},{""l"":[""w"",18,3,""w""],""r"":[""w"",16,3,""w""]},{""l"":[""w"",19,3,""w""],""r"":[""w"",16,3,""w""]},{""l"":[""w"",20,3,""w""],""r"":[""w"",16,3,""w""]},{""l"":[""w"",21,3,""w""],""r"":[""w"",16,3,""w""]},{""l"":[""w"",22,3,""w""],""r"":[""w"",16,3,""w""]},{""l"":[""w"",23,3,""w""],""r"":[""w"",16,3,""w""]},{""l"":[""w"",24,3,""w""],""r"":[""w"",16,3,""w""]},{""l"":[""w"",25,3,""w""],""r"":[""w"",16,3,""w""]},{""l"":[""w"",26,3,""w""],""r"":[""w"",16,3,""w""]}]});if(typeof GH !== ""undefined"" && GH) {GH.init=()=>{const sMap = {""0"":""SIGNED-OUT"",""1"":""SIGNED-IN"",""2"":""RECOGNIZED""};const sVal = sMap[(GHIdentConfig.sin || ""0"").toString()] || sMap[""0""];const ident = {""SIGNIN_ENUM"": sVal,""firstName"": decodeURIComponent(GHIdentConfig.fn || """"),""userId"": decodeURIComponent(GHIdentConfig.id || """")};GH.__private = GH.__private || {};GH.__private.identity = ident;const e = new CustomEvent(""gh-userstate-update"", { detail: ident });document.dispatchEvent(e);};const GHIdentConfig={""sin"":0,""pageId"":2334524,""selectedCatId"":"""",""fn"":"""",""id"":""""};GH.init();}",https://www.ebay.com.au/itm/267559926415
389935414325,ONEXPLAYER ONEXStation i1 MINI PC AI Max+395 128GB+1TB MINI Workstation,7575.2,OneXPlayer ONEXStation i1,L3,"""AI Max+ 395"" mini PC",China,https://www.ebay.com.au/itm/389935414325
327122417754,ONEXPLAYER ONEXStation i1 MINI PC AI Max+395 128GB+1TB MINI Workstation,7591.49,OneXPlayer ONEXStation i1,L3,"""AI Max+ 395"" mini PC",China,https://www.ebay.com.au/itm/327122417754
205779064097,HP ZBook Studio​ 99 Ultra Mobile Workstation AMD Ryzen AI Max+ PRO 395+128GB RAM,7617.0,HP ZBook Studio 99,L2,Ryzen AI Max PRO 395,China,https://www.ebay.com.au/itm/205779064097
127425827796,HP ZBook Studio​ 99 Ultra Mobile Workstation AMD Ryzen AI Max+ PRO 395+128GB RAM,7617.0,HP ZBook Studio 99,L2,Ryzen AI Max PRO 395,China,https://www.ebay.com.au/itm/127425827796
127425915980,HP ZBook Studio​ 99 Ultra Mobile Workstation AMD Ryzen AI Max+ PRO 395+128GB RAM,7617.0,HP ZBook Studio 99,L2,Ryzen AI Max PRO 395,China,https://www.ebay.com.au/itm/127425915980
397878351938,ONEXPLAYER ONEXStation i1 MINI PC AI Max+395 128GB+1TB MINI Workstation,7689.99,OneXPlayer ONEXStation i1,L2,"""AI Max+ 395""",China,https://www.ebay.com.au/itm/397878351938
127828715322,ONEXPLAYER ONEXStation i1 MINI PC AI Max+395 128GB+1TB MINI Workstation,7689.99,OneXPlayer ONEXStation i1,L2,"""AI Max+ 395""",China,https://www.ebay.com.au/itm/127828715322
397878351936,ONEXPLAYER ONEXStation i1 MINI PC AI Max+395 128GB+1TB MINI Workstation,7689.99,OneXPlayer ONEXStation i1,L2,"""AI Max+ 395""",China,https://www.ebay.com.au/itm/397878351936
